SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
43.20222756,3.983003424,96.76705748,25.26494693,28.65080958,104.3728793,12.12109866,Normal,97.57578027,Li-ion,556,Model B,2
51.62812445,3.640653582,18.03605721,20.01306782,21.63233698,63.80440759,8.899093579,Fast,98.22018128,LiFePO4,752,Model A,1
77.27238443,3.875079379,71.83173399,37.41338068,25.01158635,54.23951233,10.25424762,Normal,97.94915048,Li-ion,997,Model A,1
13.30148826,3.567673515,54.44326364,35.85189626,27.91450087,74.6476361,8.678305568,Fast,98.26433889,LiFePO4,810,Model B,1
32.71932499,3.815259655,44.88839249,32.5465787,25.21140817,29.13532427,5.691238874,Normal,98.86175223,Li-ion,723,Model B,0
74.20146273,4.02931433,66.94406909,35.00531528,17.39905883,95.66465494,13.43239348,Normal,97.3135213,Li-ion,738,Model C,2
90.56861539,3.743300067,73.34713825,23.04097135,21.24128089,78.24350769,12.20077164,Normal,97.55984567,Li-ion,120,Model C,1
56.05096979,3.965438207,10.39269427,29.16647189,31.04792061,38.65900969,7.482456225,Slow,98.50350876,Li-ion,758,Model C,0
57.89021367,4.056814973,25.02577799,27.02438775,32.22836092,38.82321998,7.480998402,Slow,98.50380032,Li-ion,700,Model C,0
19.64548102,4.149024474,74.17414456,21.87553053,17.74600065,38.42486516,5.278122674,Normal,98.94437547,Li-ion,914,Model C,0
50.26711301,3.664249457,69.97468722,29.7226097,34.04773505,25.70023876,6.141172699,Fast,98.77176546,LiFePO4,302,Model A,0
57.93555398,3.779521141,96.94427546,38.41479301,21.57645236,78.77984494,11.38250443,Fast,97.72349911,LiFePO4,516,Model C,1
31.82234533,3.606691209,78.49340112,20.80118238,28.24627477,104.0348178,11.30074453,Normal,97.73985109,LiFePO4,515,Model C,2
34.23189079,4.194738452,95.5695437,25.82921827,30.03650292,21.7498214,4.815540569,Slow,99.03689189,LiFePO4,547,Model B,0
43.95557468,4.148900678,73.22864514,24.15081872,31.23892469,24.9004645,5.480358378,Fast,98.90392832,Li-ion,611,Model A,0
11.8064078,3.877969991,36.82469878,24.76293307,33.91499404,77.27702767,8.268219349,Slow,98.34635613,LiFePO4,184,Model C,1
38.9871249,4.089423306,19.482843,38.16869104,21.25839096,101.9495685,12.35358818,Fast,97.52928236,Li-ion,266,Model C,2
29.03032063,3.864670584,80.3641477,29.36138108,32.17012909,52.67388906,7.30907584,Normal,98.53818483,Li-ion,483,Model C,1
39.4747617,3.936509982,67.97342993,29.32598826,17.63373807,54.96143988,8.020157488,Slow,98.3959685,Li-ion,567,Model B,1
20.77859186,3.562387102,14.33674112,35.21151285,29.10081813,79.63464975,9.435726048,Fast,98.11285479,LiFePO4,171,Model B,1
90.14745527,4.028689294,42.40454193,23.08984408,29.83955459,47.42128891,9.613639043,Normal,98.07727219,Li-ion,909,Model B,1
63.42332082,3.589399439,96.11198339,29.74530708,28.55446482,22.66083661,6.546834446,Normal,98.69063311,LiFePO4,620,Model C,0
71.11920872,4.078247341,55.03610311,28.59970428,20.04629472,93.52285181,12.77951663,Normal,97.44409667,LiFePO4,892,Model B,2
81.02541147,4.047419661,48.94562224,31.93821381,32.46086294,82.56499129,12.52859721,Slow,97.49428056,LiFePO4,572,Model C,2
54.8597979,3.996121288,51.19296446,39.99115407,18.37716927,78.07559991,11.24884759,Slow,97.75023048,LiFePO4,357,Model A,1
17.82282593,3.525312266,28.79944516,35.38897788,16.07269583,94.1684129,10.50795793,Normal,97.89840841,LiFePO4,374,Model C,2
58.33958876,3.712189849,43.18364538,27.95731406,29.34929981,87.52308376,11.60843545,Slow,97.67831291,Li-ion,849,Model B,2
62.81570062,3.684178799,43.28319304,36.55106105,24.5095143,40.58819882,8.350687985,Fast,98.3298624,Li-ion,119,Model A,1
77.08955268,3.752095485,14.71195182,23.41416727,31.9819604,55.24810469,9.629194722,Normal,98.07416106,LiFePO4,589,Model C,1
48.84935916,3.561349923,79.08108657,20.60927373,22.66794282,32.61101417,6.190516158,Normal,98.76189677,Li-ion,844,Model A,0
21.48222725,4.155870476,47.48539887,24.08896745,18.36557177,32.98570134,5.02736818,Slow,98.99452636,LiFePO4,589,Model A,0
35.53983152,3.887661568,83.99618981,26.80823112,31.72884385,87.61957464,10.41903435,Normal,97.91619313,Li-ion,832,Model A,2
42.67740668,3.713867017,86.5313201,30.21161515,25.97819263,105.8600107,12.46611865,Fast,97.50677627,Li-ion,425,Model C,2
68.13255172,3.777887062,29.07946492,32.30258281,18.78391585,116.2732584,14.71119493,Slow,97.05776101,Li-ion,628,Model B,2
61.37004742,3.813041778,69.1618134,38.21211434,29.40767997,82.83471175,11.88200073,Slow,97.62359985,Li-ion,991,Model C,2
42.04870533,3.920416033,52.50536237,30.19708019,25.22227277,38.41013234,6.813133637,Normal,98.63737327,Li-ion,188,Model B,0
98.78637239,3.860975599,89.21410641,30.02551289,27.08625964,30.56503454,8.987680476,Normal,98.2024639,Li-ion,585,Model C,0
64.51973374,4.143574381,29.41666113,21.0048602,24.21796676,101.2850972,12.71665446,Normal,97.45666911,Li-ion,807,Model C,2
31.35041126,3.847874438,71.00318803,20.69823105,31.57417968,77.87564764,9.092069418,Slow,98.18158612,Li-ion,449,Model C,1
19.16042254,4.19451061,64.697691,31.02319924,31.59125431,81.8285021,9.32822293,Normal,98.13435541,Li-ion,183,Model B,2
23.75732253,4.09599747,36.57713298,28.76357226,29.18777644,98.14620888,10.80489548,Fast,97.8390209,Li-ion,486,Model C,2
32.13619555,3.64595736,22.29408133,36.7836079,17.10802755,90.32772277,10.9733004,Normal,97.80533992,Li-ion,186,Model A,2
24.46132359,4.15141665,68.64757844,23.21359169,31.77707724,103.4458253,11.0042312,Normal,97.79915376,Li-ion,406,Model C,2
26.79103216,3.581456479,76.47377123,20.49943324,28.42025961,25.62139055,4.499639149,Slow,99.10007217,Li-ion,949,Model A,0
35.65856518,4.072214796,38.40646094,28.98077536,28.94048332,94.75206367,11.12797233,Normal,97.77440553,LiFePO4,253,Model B,2
25.60362358,3.766436305,68.03493436,24.74957114,22.25965681,105.0852757,11.27476605,Slow,97.74504679,Li-ion,539,Model B,2
90.70888822,4.114582024,45.56178169,20.99228747,32.58559112,48.61350425,9.636184138,Normal,98.07276317,Li-ion,839,Model C,1
17.22103711,4.107639683,74.1886195,34.49196574,29.507432,84.0447274,9.589377426,Fast,98.08212451,Li-ion,363,Model C,2
57.20602506,4.06414778,27.92937474,22.23186,17.25180933,51.41620638,8.256578118,Fast,98.34868438,Li-ion,834,Model C,1
46.93571443,4.053021305,90.11935024,32.16639,23.15556069,115.7971066,13.60486411,Slow,97.27902718,Li-ion,520,Model A,2
98.41407552,3.713275397,35.86686368,25.620995,32.72760724,23.34235724,8.146949963,Slow,98.37061001,Li-ion,592,Model B,0
20.0835012,3.556643498,43.1007389,23.46992101,15.94393403,77.97928438,8.675944809,Normal,98.26481104,LiFePO4,732,Model A,1
45.80700391,3.782086125,15.22827569,27.59503046,34.22833239,36.6503547,6.724297944,Normal,98.65514041,LiFePO4,510,Model A,0
97.25233899,3.62146716,20.03609911,36.02891552,28.58325137,91.22202052,14.26589777,Fast,97.14682045,LiFePO4,272,Model C,2
87.89564133,3.986465762,56.42757124,27.84187154,27.62751955,37.58902834,8.919294672,Normal,98.21614107,Li-ion,103,Model C,0
83.53648639,3.742269809,34.08334091,35.01539298,20.41118513,43.53832619,9.555787818,Fast,98.08884244,Li-ion,953,Model A,1
33.21125443,4.182927141,85.19322032,22.50972594,19.97583577,69.4370811,8.572472444,Slow,98.28550551,Li-ion,739,Model A,1
25.37988287,3.948680454,11.32240498,35.45542839,33.84116439,111.483495,12.33205681,Normal,97.53358864,LiFePO4,571,Model C,2
70.17788979,4.075736395,44.11846438,24.7386665,20.96544908,41.17143721,8.176780916,Slow,98.36464382,Li-ion,209,Model C,1
93.64383902,3.592767271,40.36109921,33.5478626,30.51010593,34.42400211,9.228251924,Normal,98.15434962,Li-ion,966,Model A,0
60.10866037,4.103410138,11.73948678,31.3156311,22.86243596,95.89768319,12.56268817,Fast,97.48746237,LiFePO4,136,Model C,2
61.44514205,4.145930033,21.19315591,38.58289434,17.78508142,70.06195323,10.83989792,Slow,97.83202042,LiFePO4,682,Model C,1
35.19811843,3.840943343,47.22784074,27.74645036,15.21430595,111.1785112,12.41210438,Slow,97.51757912,Li-ion,900,Model A,2
79.25436399,3.924377056,54.3578126,21.32330378,25.88514674,34.66145572,7.917338031,Normal,98.41653239,Li-ion,130,Model A,0
26.83393737,4.035366861,46.38607725,20.38310971,34.51557637,84.5927893,9.410251463,Slow,98.11794971,Li-ion,480,Model B,2
39.13113128,3.622387039,57.78439106,36.53717122,22.38272388,43.28791462,7.390741343,Fast,98.52185173,Li-ion,367,Model A,1
48.28927948,3.851796254,63.56185074,30.49471275,22.14384668,35.67604287,6.912203184,Slow,98.61755936,LiFePO4,110,Model C,0
55.68493408,3.779064119,10.8931439,35.50488104,21.88183236,88.34294152,11.92140255,Slow,97.61571949,Li-ion,443,Model A,2
31.81687592,3.602461795,51.76856435,24.688512,25.41087675,79.36846199,9.439307895,Normal,98.11213842,Li-ion,939,Model A,1
20.33531423,3.757274096,96.71493168,26.90167491,23.81329767,95.48274584,10.31874494,Slow,97.93625101,LiFePO4,643,Model A,2
64.95580382,3.547720617,56.71290521,20.60207744,32.59829253,50.94625764,8.523415534,Normal,98.29531689,Li-ion,668,Model B,1
35.97674979,3.518068335,70.97880407,39.22984649,25.11041583,64.79716564,9.160093617,Normal,98.16798128,Li-ion,265,Model B,1
62.31143993,3.594616402,38.06774721,33.35735813,25.15515676,60.54716763,9.829037206,Slow,98.03419256,LiFePO4,799,Model C,1
23.89264437,4.174180578,79.65922403,38.66410176,17.76743189,118.4089464,12.99524951,Fast,97.4009501,LiFePO4,441,Model B,2
53.30260917,3.884670675,79.56293337,25.30992815,34.65479082,49.22489567,8.032701505,Normal,98.3934597,Li-ion,581,Model A,1
57.93304893,4.176075513,56.91664429,32.22927222,19.99945782,49.48172383,8.631593044,Slow,98.27368139,LiFePO4,118,Model B,1
14.66411831,3.802748515,97.8412441,33.56999937,16.46728135,55.45482088,7.032940958,Normal,98.59341181,LiFePO4,727,Model A,1
40.29438504,3.718271293,21.29951933,26.35099401,28.26292498,76.45940813,9.703886296,Fast,98.05922274,Li-ion,283,Model B,1
22.09732092,3.854299304,11.52528984,36.9621847,26.9073274,45.23227443,6.722331483,Fast,98.6555337,LiFePO4,881,Model B,1
15.70374734,3.807658182,79.31423906,38.94322926,23.30291308,111.528994,12.02643167,Normal,97.59471367,Li-ion,644,Model B,2
99.09642092,3.573965279,82.64399836,37.69710235,23.44384468,46.56855649,10.7203892,Fast,97.85592216,Li-ion,109,Model A,1
39.01184605,3.94857842,20.81865062,34.78133952,30.70127842,109.5815732,12.82145704,Slow,97.43570859,Li-ion,691,Model B,2
82.88870013,3.651226728,33.90245497,25.54929359,18.9142528,30.34750636,7.95085855,Slow,98.40982829,Li-ion,291,Model A,0
32.91765893,3.933711568,11.5797127,25.63232084,31.40506638,85.65627024,10.06552151,Normal,97.9868957,LiFePO4,419,Model A,2
71.335245,3.955140765,36.39777497,39.26720641,27.97494228,110.6985518,14.75500189,Fast,97.04899962,Li-ion,801,Model C,2
78.42050739,3.606417397,79.58276865,20.20568992,23.37939548,36.87494384,8.004221852,Slow,98.39915563,Li-ion,679,Model B,0
63.60748665,3.542944739,56.61644749,34.32099946,24.16057233,116.832696,14.63248231,Slow,97.07350354,Li-ion,574,Model C,2
52.44185697,4.04653311,41.32860339,34.12492325,20.13294414,65.28833604,9.769033681,Slow,98.04619326,Li-ion,959,Model C,1
47.06568227,3.821860297,43.45653654,32.45379082,30.04228665,114.5715108,13.52359956,Normal,97.29528009,LiFePO4,736,Model A,2
41.39814399,3.540714657,10.12182631,39.80217692,25.25749485,87.68200436,11.36684974,Normal,97.72663005,LiFePO4,526,Model B,2
93.65762298,4.196406422,36.98204748,26.23758872,21.41709085,50.15868699,10.17465117,Slow,97.96506977,LiFePO4,947,Model A,1
84.7557467,3.540446393,68.18128675,26.79943728,26.92100232,38.83025249,8.813613573,Slow,98.23727729,Li-ion,158,Model A,0
96.85242196,3.98652466,97.67749994,21.57878806,34.91468904,50.37350462,10.11935255,Fast,97.97612949,LiFePO4,535,Model B,1
21.18675011,4.188575248,86.23547443,28.85596273,23.70524559,29.30174093,4.943947386,Fast,99.01121052,LiFePO4,196,Model A,0
75.77807277,3.667426073,12.12354682,25.22097052,33.41382802,34.38679663,7.915518551,Fast,98.41689629,Li-ion,595,Model B,0
94.45064111,3.599574558,90.87045442,26.86773404,21.9003368,30.46604403,8.604755761,Normal,98.27904885,LiFePO4,886,Model B,0
26.31097595,3.584969458,80.4878572,36.69143581,16.09465414,62.29435437,8.341316786,Slow,98.33173664,Li-ion,760,Model A,1
15.98466406,3.712292603,80.23385112,38.70969027,19.08484213,99.55783763,11.03120419,Normal,97.79375916,LiFePO4,377,Model A,2
76.70085844,3.570732068,51.21961831,23.71466144,23.37390287,34.13835542,7.865638946,Slow,98.42687221,LiFePO4,364,Model C,0
61.70258019,3.984512939,45.82047637,27.45017863,19.39269857,33.03204332,7.210308217,Fast,98.55793836,LiFePO4,108,Model A,0
85.76458991,3.543604259,37.26241559,38.57261124,15.00454076,84.34289495,13.24543464,Fast,97.35091307,LiFePO4,556,Model B,2
22.5795139,3.85659549,15.91253731,21.23616921,33.30003075,39.7182982,5.500642339,Fast,98.89987153,Li-ion,894,Model C,0
81.57405807,4.197687798,30.54118271,21.84721056,31.87758822,29.76100381,7.651147082,Fast,98.46977058,Li-ion,372,Model B,0
28.1464588,4.069779189,32.19432715,23.25581978,29.84584463,36.68485782,5.627185414,Slow,98.87456292,LiFePO4,912,Model C,0
24.72903486,3.930653607,53.56693627,31.90425668,18.35629191,112.3731396,12.19609288,Fast,97.56078142,Li-ion,107,Model A,2
24.78392181,3.714377535,77.26999659,23.00944542,17.40727152,102.1471253,10.9019288,Slow,97.81961424,LiFePO4,307,Model A,2
83.31172482,3.936727085,52.64288456,39.36152763,16.35209499,55.40645624,10.75086731,Slow,97.84982654,LiFePO4,736,Model A,1
69.86774986,3.868929025,15.20600045,28.93429055,29.48058378,85.58207673,12.07194175,Normal,97.58561165,LiFePO4,222,Model B,2
57.07588823,3.798258369,96.20108209,30.03035921,33.57615921,73.72756737,10.49927632,Fast,97.90014474,LiFePO4,132,Model C,1
42.29474357,3.591497264,94.84518872,24.93317232,23.61071642,87.71242635,10.67076466,Fast,97.86584707,LiFePO4,612,Model B,2
88.94804867,4.120622951,80.66705888,29.41920505,17.38281344,88.26711525,13.27395562,Normal,97.34520888,LiFePO4,303,Model C,2
45.32005967,3.814849254,99.21951114,33.23827265,25.24785641,82.87340151,10.83403341,Slow,97.83319332,Li-ion,617,Model A,2
83.49394955,3.636235758,59.00340995,35.02354274,21.97663815,46.61013685,9.810052686,Fast,98.03798946,Li-ion,908,Model B,1
49.52214177,3.757431546,96.64915152,35.07736165,22.49649849,23.90064208,6.221695344,Slow,98.75566093,LiFePO4,616,Model A,0
43.92499865,3.789890827,16.80445366,31.55782225,27.42661248,65.5566782,9.237197562,Normal,98.15256049,Li-ion,542,Model B,1
51.64118071,4.079276527,42.91126734,38.0871955,29.37436227,109.0973885,13.57786785,Slow,97.28442643,LiFePO4,691,Model A,2
37.12400867,4.013530066,30.28431412,36.34815695,17.21207198,76.94972585,10.08608544,Fast,97.98278291,Li-ion,885,Model B,1
77.28484422,4.038513426,27.62497757,35.14096229,15.71180462,103.2391042,14.22454901,Slow,97.1550902,Li-ion,788,Model B,2
55.24483511,3.507721885,22.6722654,21.11211043,34.88660605,119.1624343,13.74805014,Slow,97.25038997,Li-ion,949,Model C,2
30.89914256,3.791307799,66.01722774,20.13755924,19.65456698,36.36162041,5.581970125,Fast,98.88360598,LiFePO4,932,Model A,0
90.96171159,3.836940906,80.31896702,24.24894554,16.0766105,89.17776391,13.19201318,Fast,97.36159736,Li-ion,438,Model C,2
44.55020992,3.513434594,62.04685595,33.27047188,18.79750658,87.42935737,11.17681387,Slow,97.76463723,LiFePO4,537,Model C,2
58.9197575,3.681869246,23.22664386,28.22394978,15.77915693,117.9955447,14.19014743,Slow,97.16197051,LiFePO4,544,Model A,2
91.58248999,4.032202876,83.00113929,28.04812519,22.83621789,118.5600734,15.86153687,Normal,96.82769263,LiFePO4,235,Model B,2
66.18141963,3.595976794,67.23592364,37.69173776,31.04803569,88.66786117,12.5826463,Fast,97.48347074,Li-ion,486,Model C,2
20.52082366,3.874717092,44.93491355,37.91125696,21.824889,44.3614792,6.618393965,Slow,98.67632121,Li-ion,124,Model A,1
94.58489113,3.65064131,70.6717266,38.18350528,23.88366814,99.85558381,14.95971847,Fast,97.00805631,Li-ion,605,Model B,2
66.49372478,3.508484542,33.39144813,26.27756153,28.51173547,30.70291342,7.197140434,Normal,98.56057191,LiFePO4,424,Model C,0
40.14150532,3.66884102,41.06729876,33.82111625,25.1778814,98.06993042,11.87062528,Slow,97.62587494,LiFePO4,794,Model C,2
22.53448654,4.183111628,92.57372588,25.43266363,32.22891372,111.0196124,11.64999188,Slow,97.67000162,Li-ion,779,Model C,2
81.46226703,4.061075978,36.14540551,23.81219666,32.3207135,58.28333948,10.12066814,Slow,97.97586637,LiFePO4,437,Model B,1
65.80654803,4.171703651,52.29894413,23.69264915,15.19821391,83.0635295,11.39692065,Fast,97.72061587,Li-ion,789,Model C,2
58.01149828,3.841497831,90.11270237,26.84215242,30.56092613,63.01427321,9.493871969,Normal,98.10122561,Li-ion,984,Model B,1
90.45033247,3.576815339,73.69492152,28.5991524,24.214672,63.7765055,11.26718304,Fast,97.74656339,Li-ion,194,Model C,1
80.97374901,3.883571642,15.59829035,36.61898342,34.77681083,51.03708891,10.13272736,Slow,97.97345453,Li-ion,644,Model A,1
23.65073918,3.818064134,23.25727399,22.39782187,24.66464152,96.21296205,10.32017489,Normal,97.93596502,LiFePO4,722,Model C,2
38.0549861,4.091049958,10.70574317,34.69851695,34.73791891,113.6176564,13.10581319,Slow,97.37883736,Li-ion,245,Model A,2
32.36402258,3.568657807,66.78296112,30.62909828,30.09138722,114.0750859,12.6559132,Slow,97.46881736,Li-ion,992,Model A,2
76.95516633,3.841768796,50.29060829,25.75890685,19.97209769,37.47812849,8.258881033,Fast,98.34822379,Li-ion,330,Model A,0
13.01791913,3.605034065,22.08473658,29.85639169,25.76789959,107.474365,11.09991262,Slow,97.78001748,Li-ion,883,Model B,2
61.29007164,3.727273149,96.2140709,25.9988414,34.84271279,93.74314414,12.17637433,Normal,97.56472513,Li-ion,947,Model A,2
78.62128172,4.016149954,57.66937516,31.9216391,32.15061216,45.28374007,9.300791047,Slow,98.13984179,Li-ion,594,Model C,1
88.90890731,3.833212691,31.77039647,28.67687846,16.94733788,26.72846129,8.106661063,Slow,98.37866779,Li-ion,137,Model B,0
40.78735738,3.7631218,55.0543214,23.28811058,29.12743994,46.79972669,7.103750622,Fast,98.57924988,LiFePO4,524,Model A,1
83.91315742,3.776133395,71.16582995,22.33166149,21.91159172,111.2208237,14.58064292,Normal,97.08387142,LiFePO4,746,Model B,2
19.95685633,3.821612738,16.86152962,30.93391364,15.13964524,83.31786749,9.487694123,Fast,98.10246118,LiFePO4,945,Model B,2
86.18070626,4.049511581,34.72334335,38.04826067,23.06961938,92.10546609,13.88690385,Slow,97.22261923,LiFePO4,846,Model B,2
21.47397961,4.124459282,82.62689418,26.87915373,19.69508843,45.71523511,6.227259593,Fast,98.75454808,Li-ion,536,Model C,1
45.75585615,4.168734281,51.36983834,34.66000214,31.37738541,91.93881556,11.68236088,Fast,97.66352782,LiFePO4,930,Model A,2
81.75658292,4.05083237,59.19194278,33.1732271,21.74661218,22.81215063,7.647503053,Fast,98.47049939,LiFePO4,467,Model B,0
23.49256846,3.720784827,48.9534402,38.63109829,31.55047388,57.53213458,7.900527885,Fast,98.41989442,LiFePO4,444,Model B,1
30.63262557,3.981694294,13.95099484,36.41962035,15.01195878,82.67533485,10.24222353,Slow,97.95155529,Li-ion,259,Model B,2
75.00273116,3.806322187,24.91748018,31.33210518,21.156383,34.60965655,8.200879863,Slow,98.35982403,LiFePO4,649,Model A,0
74.80328829,3.678269435,50.09874749,33.14060996,19.82330429,102.3003574,13.9222247,Normal,97.21555506,LiFePO4,761,Model B,2
67.70328696,4.088610106,28.82669189,37.96772933,19.67134722,43.50312988,8.908811638,Fast,98.21823767,Li-ion,919,Model B,1
72.45536,3.526898444,14.49811258,27.99037569,16.3637324,85.22811128,12.12462939,Fast,97.57507412,LiFePO4,640,Model C,2
58.8451999,4.131233394,85.92846976,26.53589412,18.74248541,60.51971426,9.312364222,Normal,98.13752716,Li-ion,243,Model A,1
32.6619153,3.823034225,98.30732762,20.21622167,26.1109914,79.60435955,9.277603478,Fast,98.1444793,LiFePO4,687,Model C,1
41.11263942,3.946041034,81.38285866,36.53102148,20.82722146,30.74505526,6.444270984,Normal,98.7111458,Li-ion,756,Model A,0
26.34379451,3.961547746,86.84064295,36.01961401,23.34789565,21.69127999,4.925777092,Slow,99.01484458,LiFePO4,840,Model A,0
91.76055052,4.126582418,31.77794173,22.08909036,22.53733761,110.9564427,14.93885227,Normal,97.01222955,LiFePO4,675,Model A,2
62.50526153,3.945668778,96.4564278,31.53714762,32.5180985,46.96300088,8.615703864,Fast,98.27685923,LiFePO4,958,Model C,1
46.07662751,3.929753509,27.7233134,29.27963396,33.10597998,101.9677003,12.26512143,Normal,97.54697571,Li-ion,444,Model C,2
51.58052233,3.546656428,95.62868293,22.37418191,24.85913943,119.93503,13.69232105,Slow,97.26153579,LiFePO4,368,Model C,2
95.25550057,3.862885615,99.53373646,39.61136454,21.60311901,41.1431258,10.17193707,Fast,97.96561259,Li-ion,939,Model C,1
23.80162628,3.605118301,74.05505252,24.29391775,17.13601408,46.51707412,6.281200045,Slow,98.74375999,Li-ion,795,Model B,1
62.76068488,4.016203638,98.30293586,21.3446836,34.06805759,86.28597876,11.39576665,Slow,97.72084667,Li-ion,872,Model B,2
55.5299811,3.858555345,61.25858016,31.89694759,16.2045389,116.5448635,14.08341839,Normal,97.18331632,Li-ion,367,Model B,2
65.03088119,3.976159445,33.35876049,34.77733354,20.95300555,111.5814348,14.28886364,Slow,97.14222727,LiFePO4,268,Model A,2
11.62991654,3.52917103,49.32962971,20.64886892,20.96132402,70.28755201,7.471235274,Fast,98.50575295,LiFePO4,870,Model B,1
88.4911518,3.559354411,63.42048418,33.17435277,21.40802572,99.51102825,14.37586092,Slow,97.12482782,LiFePO4,838,Model A,2
93.89064542,4.001426372,16.57734058,30.64583752,18.28573687,33.57458531,9.024706256,Slow,98.19505875,Li-ion,132,Model C,0
60.86198652,3.550459035,66.01089382,22.06530018,30.66322862,117.7438184,13.9583492,Normal,97.20833016,LiFePO4,476,Model A,2
72.69857415,3.549879709,98.30600531,23.45047754,17.44995724,116.4353234,14.5103962,Slow,97.09792076,Li-ion,313,Model A,2
93.02494431,3.508475933,27.10968848,31.35948595,27.69813318,36.37289579,9.250296162,Normal,98.14994077,Li-ion,661,Model B,0
73.65147709,4.169550979,81.33356047,25.92715227,17.47692053,49.94231248,9.140790841,Normal,98.17184183,Li-ion,539,Model C,1
23.72851386,4.016255852,91.71089144,38.76631457,16.41071275,30.01549975,5.626033068,Fast,98.87479339,LiFePO4,591,Model C,0
61.86595242,3.747275986,94.93314335,36.37480459,33.18859007,47.17175989,8.843017841,Fast,98.23139643,LiFePO4,492,Model B,1
64.60435417,3.707574907,96.4122044,39.67134413,18.80257533,101.5955789,13.68008316,Fast,97.26398337,Li-ion,588,Model C,2
48.17176042,3.744792261,56.93136748,25.19341678,31.42500309,57.83156072,8.487555586,Fast,98.30248888,LiFePO4,821,Model C,1
76.27998121,4.042257472,97.95771172,39.39447266,25.89261742,28.83969671,8.187030753,Normal,98.36259385,LiFePO4,128,Model C,0
94.09303133,3.962959428,78.15791864,28.6246774,16.55713039,54.22255248,10.65443148,Slow,97.8691137,Li-ion,138,Model B,1
93.30116616,3.629636898,24.55042926,26.95037591,34.10896383,118.1383334,15.85743822,Fast,96.82851236,Li-ion,958,Model C,2
50.57554343,3.621876535,52.92100958,21.00699054,19.93922334,82.96835953,10.49315666,Fast,97.90136867,LiFePO4,711,Model A,2
20.19142413,3.568876955,74.64980578,21.05530516,32.19290691,61.61609464,7.197011018,Fast,98.5605978,Li-ion,272,Model A,1
98.63570791,3.962211904,32.26062842,33.84022512,18.37620012,36.65385135,9.678284264,Slow,98.06434315,Li-ion,116,Model C,0
85.50082778,4.035060864,67.65536652,29.15857989,32.07885764,118.6176797,15.61777703,Fast,96.87644459,LiFePO4,155,Model B,2
21.21964131,3.6855325,69.99404311,24.53043252,15.26457626,102.0849009,10.79457877,Slow,97.84108425,LiFePO4,325,Model B,2
92.87576944,3.514661473,24.64297694,32.27940613,25.23560913,48.14773025,10.27006963,Normal,97.94598607,Li-ion,657,Model B,1
88.29067259,3.557520167,60.85767812,25.05716237,30.38885159,27.00686957,7.917964212,Normal,98.41640716,LiFePO4,166,Model C,0
56.69542514,4.177502024,79.44642199,31.55263509,33.69591035,25.66255574,6.550949323,Normal,98.68981014,Li-ion,296,Model C,0
63.21478922,3.706811344,54.90060981,27.18417494,33.18404272,32.03781495,7.18976612,Slow,98.56204678,Li-ion,753,Model A,0
45.91024335,4.038456203,11.08928051,36.47104453,31.39249739,78.07685836,10.62546926,Fast,97.87490615,LiFePO4,934,Model B,1
14.92854749,3.937264498,10.81346222,36.41392322,32.76382699,112.8763421,11.97348538,Fast,97.60530292,Li-ion,122,Model A,2
40.16775175,3.767357748,42.13264096,29.54700796,18.98439372,69.6743428,9.291933219,Fast,98.14161336,Li-ion,705,Model A,1
82.25681037,3.643981084,93.35746616,27.01638219,20.68368591,104.2945482,14.15487198,Fast,97.1690256,Li-ion,853,Model B,2
10.41688207,3.584970493,30.58091016,27.25119593,20.7793705,64.58866199,7.265792399,Fast,98.54684152,LiFePO4,336,Model C,1
40.01492545,3.930509078,67.092732,36.11429051,22.54107862,90.85835458,11.37799035,Slow,97.72440193,LiFePO4,665,Model C,2
45.83518242,4.042243646,29.98682836,26.56358966,22.86641341,93.18727373,11.38554475,Normal,97.72289105,LiFePO4,237,Model A,2
58.36560426,3.950732977,38.95029907,24.18118747,25.89110649,37.39637059,7.243703803,Fast,98.55125924,Li-ion,572,Model A,0
92.78700548,3.871211493,86.32378806,21.69376684,18.19759527,56.1216059,10.40083911,Normal,97.91983218,Li-ion,944,Model A,1
41.17113949,3.529365856,75.5975298,29.33386242,28.82493328,83.73021565,10.50276807,Slow,97.89944639,LiFePO4,883,Model A,2
41.22578817,4.177942144,18.58593496,29.64264198,18.35133079,27.06966082,5.799226576,Slow,98.84015468,LiFePO4,652,Model B,0
76.37511233,4.059099934,48.58318189,36.81817421,21.20616964,56.15401878,10.33916589,Fast,97.93216682,LiFePO4,709,Model A,1
50.69961468,3.704975426,12.62527873,24.42477393,25.06690261,73.47994663,9.879548316,Slow,98.02409034,Li-ion,794,Model A,1
30.21443406,4.185979231,53.28011319,27.61982547,30.92881123,119.6224493,12.86025042,Normal,97.42794992,LiFePO4,739,Model C,2
50.71955645,3.921317113,69.61906105,36.16811478,29.78938466,67.45335626,9.965496583,Fast,98.00690068,Li-ion,328,Model C,1
22.67713183,3.907695861,20.66523612,36.47247221,27.91068713,101.6056757,11.42461985,Fast,97.71507603,LiFePO4,416,Model C,2
25.87482879,4.023651226,35.9996445,27.69222152,18.11546521,63.20672851,7.945579891,Normal,98.41088402,Li-ion,697,Model B,1
